hash_id,latitude,longitude,timestamp,uncertainty,Datetime,Lat_X,Lon_Y,In_Out,Percentage_of_Intersection
2,59.12386949424785,14.608540243581096,1610723565,4.27430787717761,2021-01-15 16:12:45,3163796.0482434668,824610.7398856219,IN,63.532268989183095
2,59.123869494247934,14.608540243581192,1610723566,4.27430787717761,2021-01-15 16:12:46,3163796.048243457,824610.739885625,IN,63.53226910630595
2,59.12387930936454,14.608538476851278,1610723558,4.27430787717761,2021-01-15 16:12:38,3163795.167235208,824610.4060761998,IN,69.12616777971029
2,59.1238699238727,14.608540713162446,1610723559,3.4856069124261837,2021-01-15 16:12:39,3163796.0018089097,824610.7554740661,IN,74.04670415733209
2,59.12387368538477,14.608549327226493,1610723568,4.27430787717761,2021-01-15 16:12:48,3163795.5304545956,824611.1405902534,IN,70.30216510647469
2,59.12387104838852,14.608553110428096,1610723620,4.302666611484265,2021-01-15 16:13:40,3163795.719535155,824611.4129669296,IN,68.32499557207615
2,59.123871392932244,14.6085523006188,1610723621,4.795852317561527,2021-01-15 16:13:41,3163795.6993711432,824611.3599570676,IN,59.05780550238987
2,59.123876872856904,14.60855101158698,1610724083,2.696905947674757,2021-01-15 16:21:23,3163795.211846915,824611.1568748332,IN,97.10489231266943
2,59.12387924606759,14.608559576224472,1610724094,5.084762443884144,2021-01-15 16:21:34,3163794.869414833,824611.5726784699,IN,55.63411332532164
2,59.123879420241444,14.608536806771903,1610724100,5.3810348044108745,2021-01-15 16:21:40,3163795.1810316807,824610.3111878416,IN,50.90767955590775
2,59.12388313739122,14.608545552386156,1610724102,3.025978242807802,2021-01-15 16:21:42,3163794.7118810005,824610.7046357588,IN,94.50788370053597
2,59.123874964488614,14.608547810753961,1610724106,3.8094809054070033,2021-01-15 16:21:46,3163795.4341534907,824611.0260642343,IN,79.07087556538244
2,59.123874964488586,14.608547810473025,1610724108,3.8094809054070033,2021-01-15 16:21:48,3163795.4341575373,824611.0260487223,IN,79.07078303178314
2,59.12387240737943,14.608561859600256,1610724166,3.2531934265408795,2021-01-15 16:22:46,3163795.468111338,824611.8633730215,IN,87.92062340615307
2,59.12387673751562,14.608555392967016,1610724167,3.025978242807802,2021-01-15 16:22:47,3163795.1612881925,824611.4020664035,IN,96.18131253937156
2,59.12387673751571,14.608555392966714,1610724168,3.025978242807802,2021-01-15 16:22:48,3163795.16128819,824611.4020663853,IN,96.18131247203092
2,59.123881878660974,14.608547811423032,1610724182,4.038970376042816,2021-01-15 16:23:02,3163794.795613487,824610.8596747472,IN,79.0115139347144
2,59.12388627471266,14.608558352388618,1610724152,3.8094809054070033,2021-01-15 16:22:32,3163794.2379264706,824611.3359179657,IN,87.17140162783328
2,59.12387841075578,14.608556624645633,1610724153,4.041894391292306,2021-01-15 16:22:33,3163794.9890363375,824611.4298025527,IN,78.76986937680613
2,59.12387506393088,14.608553272852676,1610724154,4.27430787717761,2021-01-15 16:22:34,3163795.346358397,824611.3252803236,IN,71.49479023361116
2,59.1238750639309,14.608553272852586,1610724156,4.27430787717761,2021-01-15 16:22:36,3163795.3463583943,824611.3252803178,IN,71.49479025147471
2,59.12387971363696,14.608547118961491,1610724075,4.27430787717761,2021-01-15 16:21:15,3163795.00552154,824610.8735508138,IN,72.32071833066954
2,59.1238760715716,14.60855283839524,1610724077,2.696905947674757,2021-01-15 16:21:17,3163795.2595546152,824611.277035917,IN,97.63206280249983
2,59.12387607157142,14.608552838395884,1610724078,2.696905947674757,2021-01-15 16:21:18,3163795.2595546213,824611.2770359564,IN,97.6320630409723
2,59.12387607157141,14.608552838396006,1610724079,2.696905947674757,2021-01-15 16:21:19,3163795.259554622,824611.2770359638,IN,97.63206308955313
2,59.123876872856904,14.60855101158698,1610724080,2.696905947674757,2021-01-15 16:21:20,3163795.211846915,824611.1568748332,IN,97.10489231266943
2,59.12387743041343,14.608556805927124,1610724050,3.395203430746582,2021-01-15 16:20:50,3163795.0769628426,824611.4634098511,IN,91.58488197765303
2,59.12386650813193,14.6085659602327,1610724074,4.535080097369568,2021-01-15 16:21:14,3163795.953895245,824612.2318014102,IN,59.055130207197514
2,59.1238750639309,14.60855327285259,1610724158,4.27430787717761,2021-01-15 16:22:38,3163795.3463583943,824611.3252803179,IN,71.49479025320889
2,59.123876189044,14.60854703739055,1610724197,2.403619955923605,2021-01-15 16:23:17,3163795.3321950263,824610.9538846995,IN,97.43687620255335
2,59.12387589721187,14.608554557824931,1610724396,3.8094809054070033,2021-01-15 16:26:36,3163795.2509105545,824611.3761773913,IN,81.80306256548432
2,59.123884331859905,14.608571303919476,1610724464,3.834755653962096,2021-01-15 16:27:44,3163794.2309498764,824612.097848877,IN,80.68392256242687
2,59.12388602115297,14.608575154048395,1610724466,3.834755653962096,2021-01-15 16:27:46,3163794.019530251,824612.2697857807,IN,77.31945749199505
2,59.12388602115325,14.608575154048257,1610724467,3.834755653962096,2021-01-15 16:27:47,3163794.019530227,824612.2697857663,IN,77.31945761780898
2,59.12387877389275,14.608573346518206,1610724468,3.395203430746582,2021-01-15 16:27:48,3163794.7148358896,824612.3444207273,IN,85.68084114864874
2,59.12387375380003,14.60856760555993,1610724493,2.403619955923605,2021-01-15 16:28:13,3163795.261071166,824612.1482483073,IN,99.64215663740113
2,59.123873707089494,14.608567643180413,1610724494,4.588970706472656,2021-01-15 16:28:14,3163795.2648434867,824612.1514499992,IN,62.37974912824765
2,59.12388538864079,14.608567833535654,1610724516,2.696905947674757,2021-01-15 16:28:36,3163794.183301602,824611.8807819452,IN,99.19453303835499
2,59.12387294536645,14.60856690610255,1610724526,2.696905947674757,2021-01-15 16:28:46,3163795.3457974917,824612.1290845085,IN,96.5394442121368
2,59.12387294536584,14.608566906103047,1610724527,2.696905947674757,2021-01-15 16:28:47,3163795.3457975406,824612.1290845503,IN,96.53944346636982
2,59.1238753109614,14.608564701433187,1610724528,3.4856069124261837,2021-01-15 16:28:48,3163795.159062614,824611.950404931,IN,86.95514845092312
2,59.12387295965944,14.608562099470953,1610724558,3.3389639165506075,2021-01-15 16:29:18,3163795.4136554967,824611.8633247815,IN,87.1771106468738
2,59.12387295965959,14.60856209947075,1610724559,3.3389639165506075,2021-01-15 16:29:19,3163795.4136554855,824611.8633247665,IN,87.17711085590595
2,59.123872778259575,14.608562276224454,1610724560,4.27430787717761,2021-01-15 16:29:20,3163795.4278640742,824611.8774512296,IN,68.5614143270061
3,59.123869272408974,14.608555723790099,1610724579,2.0,2021-01-15 16:29:39,3163795.84593654,824611.6000216946,IN,100.0
3,59.123869272408974,14.608555723790099,1610724580,2.0,2021-01-15 16:29:40,3163795.84593654,824611.6000216946,IN,100.0
2,59.12386932034072,14.608555909824565,1610724580,2.142228540633905,2021-01-15 16:29:40,3163795.838832555,824611.6091405335,IN,99.97775882139294
2,59.12386932034077,14.608555909824545,1610724581,2.142228540633905,2021-01-15 16:29:41,3163795.838832551,824611.6091405314,IN,99.97775881872364
2,59.12386932034072,14.608555909824565,1610724583,2.142228540633905,2021-01-15 16:29:43,3163795.838832555,824611.6091405335,IN,99.97775882139294
3,59.12387172548316,14.608550991859907,1610724583,2.0,2021-01-15 16:29:43,3163795.68749565,824611.2796845534,IN,99.71584493141833
3,59.12387172548318,14.608550991859715,1610724585,2.0,2021-01-15 16:29:45,3163795.6874956517,824611.2796845423,IN,99.715844917683
2,59.12387070458832,14.60854353437461,1610724586,4.388119117578729,2021-01-15 16:29:46,3163795.889105709,824610.8924655337,IN,64.40954443051626
2,59.12387070458832,14.608543534374585,1610724587,4.388119117578729,2021-01-15 16:29:47,3163795.8891057093,824610.8924655324,IN,64.4095444188776
2,59.12386592074322,14.608539699785517,1610724646,4.5317992982989805,2021-01-15 16:30:46,3163796.386086382,824610.7958733502,IN,57.40044634235575
2,59.12386592074322,14.608539699785517,1610724648,4.5317992982989805,2021-01-15 16:30:48,3163796.386086382,824610.7958733502,IN,57.40044634235575
2,59.123875481860246,14.608536275153735,1610724286,3.2531934265408795,2021-01-15 16:24:46,3163795.5523960716,824610.3766306818,IN,79.5377229310789
2,59.123877243815976,14.608539600584052,1610724288,3.025978242807802,2021-01-15 16:24:48,3163795.3418176332,824610.5178456127,IN,85.85930168720343
2,59.12387959660872,14.608543421489113,1610724289,2.696905947674757,2021-01-15 16:24:49,3163795.069543873,824610.6721983248,IN,94.18642046597977
2,59.123870130315495,14.608566245696842,1610724313,4.795852317561527,2021-01-15 16:25:13,3163795.615274766,824612.1603770932,IN,57.66908980973996
2,59.12387013031547,14.608566245696874,1610724314,4.795852317561527,2021-01-15 16:25:14,3163795.615274767,824612.160377095,IN,57.669089796291104
2,59.123888759197904,14.608560521852885,1610724317,4.302666611484265,2021-01-15 16:25:17,3163793.977258564,824611.3959103572,IN,74.32351659339436
2,59.12387333501295,14.608551825108034,1610724318,3.8094809054070033,2021-01-15 16:25:18,3163795.526861801,824611.286953465,IN,78.12981692113551
2,59.12387380120621,14.608548169600091,1610724319,3.8094809054070033,2021-01-15 16:25:19,3163795.5364191434,824611.0738798274,IN,77.6859220278997
2,59.123872911613724,14.608549014555164,1610724320,3.8094809054070033,2021-01-15 16:25:20,3163795.606413103,824611.1419498929,IN,76.79363738691282
2,59.12387813129963,14.608551421532495,1610724330,4.27430787717761,2021-01-15 16:25:30,3163795.089728529,824611.1492203256,IN,72.53203436890922
2,59.12387559404374,14.60856005112447,1610724331,3.6501430599927063,2021-01-15 16:25:31,3163795.1998478267,824611.6868073028,IN,84.49053456269986
2,59.1238765263732,14.608568881628726,1610724223,4.27430787717761,2021-01-15 16:23:43,3163794.9866560027,824612.1519742436,IN,68.99570674825017
2,59.12388132563334,14.608563601858195,1610724224,3.025978242807802,2021-01-15 16:23:44,3163794.619427292,824611.7449125821,IN,99.36289158627399
2,59.123881318493176,14.608563629288106,1610724225,3.025978242807802,2021-01-15 16:23:45,3163794.619691917,824611.7465990905,IN,99.35902028588232
2,59.123880558035935,14.608560937441197,1610724239,5.084762443884144,2021-01-15 16:23:59,3163794.7286624303,824611.6162634586,IN,55.8353193729957
2,59.123874115336434,14.608558964229633,1610724241,3.395203430746582,2021-01-15 16:24:01,3163795.3520506313,824611.662383447,IN,87.47929387538106
2,59.12390026237627,14.608579191050007,1610724266,2.696905947674757,2021-01-15 16:24:26,3163792.64623842,824612.1499116836,IN,77.34365523994711
2,59.123875040189326,14.608559607987205,1610724267,2.5502629517991813,2021-01-15 16:24:27,3163795.257374519,824611.6756693348,IN,99.68383322537206
2,59.123875680406506,14.608560413630213,1610724268,2.696905947674757,2021-01-15 16:24:28,3163795.186654892,824611.7047455955,IN,99.62567893513719
2,59.123876194989464,14.608547034735524,1610724198,3.599736136742566,2021-01-15 16:23:18,3163795.331684169,824610.9535949834,IN,83.50250492739777
2,59.123875016727794,14.608547649468779,1610724199,4.27430787717761,2021-01-15 16:23:19,3163795.431650398,824611.0159008707,IN,70.57749895603722
2,59.12387434483426,14.608558705258831,1610724269,2.696905947674757,2021-01-15 16:24:29,3163795.3345834487,824611.6425593373,IN,99.33636079929086
2,59.12387434483426,14.608558705258831,1610724270,2.696905947674757,2021-01-15 16:24:30,3163795.3345834487,824611.6425593373,IN,99.33636079929086
2,59.12386055559161,14.608553808252411,1610724667,4.795852317561527,2021-01-15 16:31:07,3163796.67851153,824611.7040650334,IN,53.124385028137496
5,59.12388518295851,14.608546344086143,1610724860,2.0,2021-01-15 16:34:20,3163794.511576625,824610.6991148662,IN,98.97665082826947
5,59.123885048747645,14.608544433899873,1610724861,2.483834737194666,2021-01-15 16:34:21,3163794.5514628543,824610.5968674946,IN,98.73435941268441
6,59.12388536950977,14.608536400661738,1610724861,3.4796569441088394,2021-01-15 16:34:21,3163794.6374558625,824610.1455622221,IN,79.83148555940491
5,59.123885048747475,14.608544433899649,1610724862,2.483834737194666,2021-01-15 16:34:22,3163794.5514628734,824610.5968674863,IN,98.73435940741537
5,59.12388504874739,14.608544433899734,1610724864,2.483834737194666,2021-01-15 16:34:24,3163794.5514628803,824610.5968674932,IN,98.73435941422895
7,59.12388136374728,14.608534064275513,1610724864,2.213720039693932,2021-01-15 16:34:24,3163795.0410175156,824610.1129701214,IN,94.37764027652543
5,59.123885048747645,14.608544433899873,1610724865,2.483834737194666,2021-01-15 16:34:25,3163794.5514628543,824610.5968674946,IN,98.73435941268441
7,59.12388054694181,14.608532185730231,1610724865,2.213720039693932,2021-01-15 16:34:25,3163795.1434866083,824610.0289001644,IN,92.07869349184064
7,59.12388054694172,14.60853218573018,1610724866,2.213720039693932,2021-01-15 16:34:26,3163795.143486617,824610.0289001638,IN,92.07869336494758
5,59.12388504874751,14.608544433899885,1610724866,2.483834737194666,2021-01-15 16:34:26,3163794.5514628664,824610.5968674984,IN,98.73435941777576
5,59.123872654695845,14.608547315776713,1610724867,3.936612766178265,2021-01-15 16:34:27,3163795.654588835,824611.0543297377,IN,74.2570645049369
5,59.123872650808046,14.608547186101047,1610724868,3.1269626693514514,2021-01-15 16:34:28,3163795.6568141915,824611.0472628028,IN,86.37110129880578
5,59.123887678277676,14.608545317307373,1610724869,3.1269626693514514,2021-01-15 16:34:29,3163794.295909088,824610.5823543892,IN,94.40978133620918
5,59.12388767842732,14.608545318758875,1610724870,3.1269626693514514,2021-01-15 16:34:30,3163794.2958743772,824610.5824309367,IN,94.4109560935495
7,59.123879718557994,14.608530041933006,1610724876,2.0,2021-01-15 16:34:36,3163795.250842517,824609.9304620432,IN,92.269136727381
6,59.12388546218854,14.608536575668449,1610724880,3.9042393059300937,2021-01-15 16:34:40,3163794.626378163,824610.1529950462,IN,74.50152525554401
5,59.123882804531526,14.608544256849198,1610724880,2.483834737194666,2021-01-15 16:34:40,3163794.7612665,824610.6411100188,IN,98.46222861898877
5,59.123882804531604,14.608544256849148,1610724881,2.483834737194666,2021-01-15 16:34:41,3163794.761266494,824610.6411100142,IN,98.46222862368498
6,59.123885462188575,14.608536575668484,1610724881,3.9042393059300937,2021-01-15 16:34:41,3163794.6263781595,824610.1529950472,IN,74.50152528990472
7,59.123886347271096,14.608540265075312,1610724845,2.7869084125686827,2021-01-15 16:34:05,3163794.4915413917,824610.3354148252,IN,95.58907248254633
5,59.123887743190366,14.60854554091933,1610724847,2.7869084125686827,2021-01-15 16:34:07,3163794.286696078,824610.5931394646,IN,98.6157752990569
6,59.12388116238554,14.608512160726395,1610724848,3.9042393059300937,2021-01-15 16:34:08,3163795.3748526513,824608.908332693,IN,51.534159563838855
6,59.12388738225006,14.608527610048306,1610724849,3.9042393059300937,2021-01-15 16:34:09,3163794.5780932503,824609.611709285,IN,66.51461344827129
5,59.12388496784779,14.608545824408926,1610724849,2.7869084125686827,2021-01-15 16:34:09,3163794.538921588,824610.6755967875,IN,97.78899273837501
5,59.123882804531576,14.608544256848875,1610724882,2.483834737194666,2021-01-15 16:34:42,3163794.7612664998,824610.6411099994,IN,98.4622285255352
6,59.123885422624205,14.608536317066688,1610724883,3.9042393059300937,2021-01-15 16:34:43,3163794.633753807,824610.1396677364,IN,74.2568132905937
6,59.12388405290932,14.608530556549985,1610724884,3.4796569441088394,2021-01-15 16:34:44,3163794.8431545664,824609.8545493309,IN,73.65893689684616
2,59.12387004654603,14.608556331260381,1610724885,3.2531934265408795,2021-01-15 16:34:45,3163795.7657014322,824611.6149316403,IN,83.57284354495343
6,59.12388240297322,14.60853178012305,1610724886,3.4796569441088394,2021-01-15 16:34:46,3163794.9779178933,824609.9618278387,IN,74.82892928692621
2,59.12386992732044,14.608556456884319,1610724886,3.8094809054070033,2021-01-15 16:34:46,3163795.774904023,824611.624738226,IN,74.64379045147453
7,59.123881363747294,14.608534064275565,1610724855,2.213720039693932,2021-01-15 16:34:15,3163795.0410175137,824610.1129701239,IN,94.37764032578818
6,59.12389032809725,14.608532927741866,1610724855,3.1269626693514514,2021-01-15 16:34:15,3163794.2295083483,824609.8344375859,IN,81.65263809673942
6,59.123891902685756,14.608558682646727,1610724856,3.936612766178265,2021-01-15 16:34:16,3163793.71342465,824611.2186870633,IN,82.3691953001178
6,59.12388989697403,14.60854318151283,1610724857,3.1269626693514514,2021-01-15 16:34:17,3163794.121749064,824610.411013996,IN,92.34228073627536
6,59.12388875576087,14.608544372410407,1610724858,3.1269626693514514,2021-01-15 16:34:18,3163794.210001599,824610.5042430996,IN,93.5062274887118
5,59.123887817664155,14.60854615094378,1610724858,2.0,2021-01-15 16:34:18,3163794.2710387753,824610.625031568,IN,98.99182739552998
5,59.12388496784789,14.608545824408912,1610724850,2.7869084125686827,2021-01-15 16:34:10,3163794.53892158,824610.6755967848,IN,97.78899277223488
6,59.12388738225009,14.608527610048327,1610724850,3.9042393059300937,2021-01-15 16:34:10,3163794.5780932475,824609.6117092855,IN,66.5146134728793
5,59.12388496784789,14.608545824408912,1610724851,2.7869084125686827,2021-01-15 16:34:11,3163794.53892158,824610.6755967848,IN,97.78899277223488
6,59.12388738225009,14.608527610048327,1610724851,3.9042393059300937,2021-01-15 16:34:11,3163794.5780932475,824609.6117092855,IN,66.5146134728793
6,59.123886216075924,14.608532645412733,1610724852,3.9042393059300937,2021-01-15 16:34:12,3163794.61332081,824609.9178253928,IN,70.98952846298347
6,59.12389032809721,14.608532927741967,1610724853,3.1269626693514514,2021-01-15 16:34:13,3163794.2295083506,824609.8344375923,IN,81.65263821257948
5,59.12388496784779,14.608545824408926,1610724853,2.7869084125686827,2021-01-15 16:34:13,3163794.538921588,824610.6755967875,IN,97.78899273837501
5,59.12388788463825,14.608547056458875,1610724839,3.1269626693514514,2021-01-15 16:33:59,3163794.2518213256,824610.6734207792,IN,95.74652175275202
6,59.12387044701689,14.608587614872256,1610724839,4.915146075961016,2021-01-15 16:33:59,3163795.2784774904,824613.332730933,IN,50.42139455082282
6,59.12387071991993,14.608587325995398,1610724841,4.915146075961016,2021-01-15 16:34:01,3163795.257432221,824613.3102106603,IN,50.627925479662686
5,59.12388779857446,14.608546046087046,1610724841,3.1979088247855163,2021-01-15 16:34:01,3163794.2743108454,824610.6197010191,IN,93.85146880861359
5,59.12388774319027,14.608545540919328,1610724842,2.7869084125686827,2021-01-15 16:34:02,3163794.286696087,824610.593139467,IN,98.61577527608073
5,59.12389004257903,14.608545239043767,1610724871,3.1269626693514514,2021-01-15 16:34:31,3163794.0786899724,824610.5211232628,IN,94.0185892055227
5,59.12389005130979,14.608545237454612,1610724873,3.1269626693514514,2021-01-15 16:34:33,3163794.077906549,824610.5208253592,IN,94.01583386177317
2,59.12387227616983,14.6085475298837,1610724992,4.27430787717761,2021-01-15 16:36:32,3163795.686464602,824611.0752636829,IN,68.98450384727923
2,59.12387227616983,14.608547529883687,1610724993,4.27430787717761,2021-01-15 16:36:33,3163795.6864646026,824611.0752636822,IN,68.98450384029685
2,59.1238722757278,14.608547513046886,1610724994,4.27430787717761,2021-01-15 16:36:34,3163795.6867477433,824611.0743446168,IN,68.97901337861208
2,59.123872397312546,14.60854732888734,1610724997,2.696905947674757,2021-01-15 16:36:37,3163795.678169735,824611.0612489901,IN,91.46905088360087
2,59.1238760148872,14.608547026949234,1610724998,2.696905947674757,2021-01-15 16:36:38,3163795.3484288454,824610.9575001562,IN,94.07535457973361
2,59.123907392985046,14.608558537895249,1610725006,4.795852317561527,2021-01-15 16:36:46,3163792.284963863,824610.8378370712,IN,59.32431409209145
9,59.12388880343857,14.608590832287204,1610725030,3.1269626693514514,2021-01-15 16:37:10,3163793.5369391097,824613.0685457592,IN,71.3928958848923
9,59.123869951013525,14.608557278047604,1610725031,2.1859144650366846,2021-01-15 16:37:11,3163795.760897606,824611.6695114552,IN,99.98855290438586
2,59.12391150242439,14.608557620589721,1610725062,4.27430787717761,2021-01-15 16:37:42,3163791.918655157,824610.68826908,IN,61.43724076101894
2,59.1239115024243,14.60855762058947,1610725063,4.27430787717761,2021-01-15 16:37:43,3163791.918655169,824610.6882690685,IN,61.43724089426924
2,59.12391038858207,14.60855461908,1610725065,4.27430787717761,2021-01-15 16:37:45,3163792.0647178222,824610.549340534,IN,63.012066272752655
2,59.12391011724187,14.60855372511542,1610725066,4.27430787717761,2021-01-15 16:37:46,3163792.102642443,824610.5065083255,IN,63.40112898213197
2,59.12390938802071,14.608552386892415,1610725067,4.27430787717761,2021-01-15 16:37:47,3163792.189246659,824610.4501661464,IN,64.26392517602953
2,59.12390113235461,14.608545656958954,1610725070,3.8094809054070033,2021-01-15 16:37:50,3163793.0485237814,824610.2772653614,IN,76.43015054766664
2,59.12391573675203,14.608539413721982,1610725071,2.142228540633905,2021-01-15 16:37:51,3163791.78964703,824609.5809898921,IN,84.42648917550324
2,59.123911048952024,14.608538654595463,1610725072,2.0,2021-01-15 16:37:52,3163792.2334954464,824609.651908881,IN,86.83916438630031
2,59.123909293068884,14.608550832611034,1610725073,2.0,2021-01-15 16:37:53,3163792.2203850313,824610.3666264425,IN,97.09788169429899
2,59.12390063009844,14.608544492324155,1610725074,2.0,2021-01-15 16:37:54,3163793.111669241,824610.2250453249,IN,99.0497204000501
2,59.12390052222967,14.608546034217126,1610725075,2.0,2021-01-15 16:37:55,3163793.0994398496,824610.3127829438,IN,99.65868483960818
2,59.12389203012307,14.608546254611769,1610725076,2.0,2021-01-15 16:37:56,3163793.880522143,824610.529360681,IN,99.75552319703128
2,59.12389203012289,14.608546254611735,1610725077,2.0,2021-01-15 16:37:57,3163793.8805221613,824610.5293606836,IN,99.75552312227899
2,59.12388380348054,14.608546722045322,1610725078,2.0,2021-01-15 16:37:58,3163794.633533079,824610.7531897487,IN,99.02129311789044
2,59.123883503736636,14.608546760467286,1610725080,2.0,2021-01-15 16:38:00,3163794.6606617384,824610.7625262924,IN,99.02771266661367
2,59.123880916176994,14.608559354453213,1610725099,2.696905947674757,2021-01-15 16:38:19,3163794.718370423,824611.5202324415,IN,99.50332205272439
2,59.12387089956351,14.608551787474484,1610725100,2.696905947674757,2021-01-15 16:38:20,3163795.752319476,824611.3434974825,IN,93.62295796246414
2,59.12386942825066,14.608554284633158,1610725107,3.395203430746582,2021-01-15 16:38:27,3163795.852257029,824611.5168022218,IN,79.73297554167723
2,59.123876121136455,14.608565240211794,1610725108,4.27430787717761,2021-01-15 16:38:28,3163795.076487982,824611.9606543487,IN,70.01295749775666
