hash_id,latitude,longitude,timestamp,uncertainty,convert_time,percentage_of_intersect,IN_OUT
1,59.12387701393724,14.608510185155346,1610723527,4.27430787717761,2021-01-15 16:12:07,47.4338354276814,OUT
1,59.12395919114252,14.608535320372454,1610723538,18.85281771876226,2021-01-15 16:12:18,4.80299767165041,OUT
1,59.12395924204014,14.608535566289405,1610723539,26.969059476747564,2021-01-15 16:12:19,2.3471092823549937,OUT
2,59.12387415224064,14.608548314073666,1610723645,3.809480905407003,2021-01-15 16:14:05,78.1852918577575,IN
2,59.123873272444634,14.608548207846928,1610723647,5.291901181214355,2021-01-15 16:14:07,51.11656838343915,IN
2,59.12387330321039,14.608548285519968,1610723648,4.923550629598581,2021-01-15 16:14:08,57.11737326139746,IN
2,59.12387768098651,14.608548423344567,1610723649,4.923550629598581,2021-01-15 16:14:09,58.26794484222068,IN
2,59.12387377674511,14.60854781352349,1610723650,3.809480905407003,2021-01-15 16:14:10,77.54061675335187,IN
2,59.12387219170969,14.608547653442708,1610723651,3.809480905407003,2021-01-15 16:14:11,75.44211871460598,IN
2,59.12388001192461,14.608529705773094,1610723589,6.0376203537901585,2021-01-15 16:13:09,42.713104152993644,OUT
2,59.12387016910863,14.60853146333653,1610723598,2,2021-01-15 16:13:18,82.50568730262411,IN
2,59.12387348300234,14.608534136086071,1610723599,3.025978242807802,2021-01-15 16:13:19,77.76849485954222,IN
2,59.12387348300235,14.608534136086066,1610723601,3.025978242807802,2021-01-15 16:13:21,77.76849486686193,IN
2,59.12387175446504,14.608544444318037,1610723623,3.809480905407003,2021-01-15 16:13:43,73.79449648562523,IN
2,59.123871754465064,14.608544444318127,1610723624,3.809480905407003,2021-01-15 16:13:44,73.79449653778066,IN
2,59.123869439882704,14.60854017539012,1610723625,3.809480905407003,2021-01-15 16:13:45,69.23832096891833,IN
2,59.123871749570085,14.608544194929301,1610723626,2.6969059476747566,2021-01-15 16:13:46,88.33874415996193,IN
2,59.12387247184007,14.608543782326816,1610723627,2.6969059476747566,2021-01-15 16:13:47,88.64559911354554,IN
1,59.12387577438503,14.608509921933813,1610723465,3.395203430746582,2021-01-15 16:11:05,51.68755327918303,IN
1,59.12387577438505,14.608509921933816,1610723466,3.395203430746582,2021-01-15 16:11:06,51.68755328546183,IN
1,59.123875774385056,14.608509921933814,1610723467,3.395203430746582,2021-01-15 16:11:07,51.68755328650655,IN
1,59.12387741260793,14.608541086889419,1610723469,9.568983397386681,2021-01-15 16:11:09,18.64375172959591,OUT
2,59.1238699238727,14.608540713162446,1610723563,3.4856069124261833,2021-01-15 16:12:43,74.04670415733209,IN
2,59.123869494247934,14.608540243581203,1610723564,4.27430787717761,2021-01-15 16:12:44,63.5322691224257,IN
2,59.123869494247835,14.608540243581098,1610723565,4.27430787717761,2021-01-15 16:12:45,63.532268989183095,IN
2,59.12386949424793,14.608540243581192,1610723566,4.27430787717761,2021-01-15 16:12:46,63.53226910630595,IN
2,59.12387930936454,14.608538476851278,1610723558,4.27430787717761,2021-01-15 16:12:38,69.12616777971029,IN
2,59.1238699238727,14.608540713162446,1610723559,3.4856069124261833,2021-01-15 16:12:39,74.04670415733209,IN
2,59.12385900612158,14.608543411184463,1610723567,6.0376203537901585,2021-01-15 16:12:47,39.073649984015184,OUT
2,59.12387368538477,14.608549327226491,1610723568,4.27430787717761,2021-01-15 16:12:48,70.30216510647469,IN
2,59.12387104838852,14.608553110428096,1610723620,4.302666611484265,2021-01-15 16:13:40,68.32499557207615,IN
2,59.123871392932244,14.608552300618799,1610723621,4.795852317561527,2021-01-15 16:13:41,59.05780550238987,IN
2,59.123876872856904,14.608551011586979,1610724083,2.6969059476747566,2021-01-15 16:21:23,97.10489231266943,IN
2,59.12387924606759,14.608559576224472,1610724094,5.084762443884144,2021-01-15 16:21:34,55.63411332532164,IN
2,59.12387942024144,14.608536806771902,1610724100,5.381034804410875,2021-01-15 16:21:40,50.90767955590775,IN
2,59.12388313739121,14.608545552386156,1610724102,3.025978242807802,2021-01-15 16:21:42,94.50788370053597,IN
2,59.12392783118527,14.60858373266099,1610724103,4.041894391292306,2021-01-15 16:21:43,39.983470907229595,OUT
2,59.12392783118529,14.608583732661014,1610724105,4.041894391292306,2021-01-15 16:21:45,39.98347088207414,OUT
2,59.12387496448861,14.60854781075396,1610724106,3.809480905407003,2021-01-15 16:21:46,79.07087556538244,IN
2,59.123874964488586,14.608547810473025,1610724108,3.809480905407003,2021-01-15 16:21:48,79.07078303178314,IN
2,59.12387240737943,14.608561859600254,1610724166,3.2531934265408795,2021-01-15 16:22:46,87.92062340615307,IN
2,59.123876737515616,14.608555392967016,1610724167,3.025978242807802,2021-01-15 16:22:47,96.18131253937156,IN
2,59.123876737515694,14.608555392966716,1610724168,3.025978242807802,2021-01-15 16:22:48,96.18131247203092,IN
2,59.123881878660974,14.608547811423033,1610724182,4.0389703760428155,2021-01-15 16:23:02,79.0115139347144,IN
2,59.12388627471266,14.60855835238862,1610724152,3.809480905407003,2021-01-15 16:22:32,87.17140162783328,IN
2,59.123878410755786,14.608556624645631,1610724153,4.041894391292306,2021-01-15 16:22:33,78.76986937680613,IN
2,59.123875063930875,14.608553272852676,1610724154,4.27430787717761,2021-01-15 16:22:34,71.49479023361116,IN
2,59.1238750639309,14.608553272852586,1610724156,4.27430787717761,2021-01-15 16:22:36,71.49479025147471,IN
2,59.12387971363696,14.608547118961493,1610724075,4.27430787717761,2021-01-15 16:21:15,72.32071833066954,IN
2,59.1238760715716,14.60855283839524,1610724077,2.6969059476747566,2021-01-15 16:21:17,97.63206280249983,IN
2,59.12387607157143,14.608552838395884,1610724078,2.6969059476747566,2021-01-15 16:21:18,97.6320630409723,IN
2,59.12387607157141,14.608552838396006,1610724079,2.6969059476747566,2021-01-15 16:21:19,97.63206308955313,IN
2,59.123876872856904,14.608551011586979,1610724080,2.6969059476747566,2021-01-15 16:21:20,97.10489231266943,IN
2,59.12387743041343,14.608556805927122,1610724050,3.395203430746582,2021-01-15 16:20:50,91.58488197765303,IN
2,59.12392268419286,14.608591716494134,1610724145,3.809480905407003,2021-01-15 16:22:25,39.72330389169609,OUT
2,59.12386650813194,14.6085659602327,1610724074,4.535080097369569,2021-01-15 16:21:14,59.055130207197514,IN
2,59.1238750639309,14.60855327285259,1610724158,4.27430787717761,2021-01-15 16:22:38,71.49479025320889,IN
2,59.123876189044,14.60854703739055,1610724197,2.403619955923605,2021-01-15 16:23:17,97.43687620255335,IN
2,59.12387589721187,14.608554557824931,1610724396,3.809480905407003,2021-01-15 16:26:36,81.80306256548432,IN
2,59.12386938588347,14.608556127475708,1610724407,5.381034804410875,2021-01-15 16:26:47,49.089417577965975,OUT
2,59.12386938588366,14.608556127475524,1610724408,5.381034804410875,2021-01-15 16:26:48,49.08941761605675,OUT
2,59.1239139573126,14.608617669553322,1610724437,5.381034804410875,2021-01-15 16:27:17,31.41443038609575,OUT
2,59.1239116804758,14.608614360668154,1610724438,5.709327579100517,2021-01-15 16:27:18,33.34565311161295,OUT
2,59.12388433185991,14.608571303919474,1610724464,3.834755653962096,2021-01-15 16:27:44,80.68392256242687,IN
2,59.12388602115298,14.608575154048397,1610724466,3.834755653962096,2021-01-15 16:27:46,77.31945749199505,IN
2,59.123886021153254,14.608575154048257,1610724467,3.834755653962096,2021-01-15 16:27:47,77.31945761780898,IN
2,59.123878773892734,14.608573346518208,1610724468,3.395203430746582,2021-01-15 16:27:48,85.68084114864874,IN
2,59.12387904848959,14.608585221779135,1610724485,5.709327579100517,2021-01-15 16:28:05,44.97354496951852,OUT
2,59.12387446691239,14.608569170792642,1610724487,5.381034804410875,2021-01-15 16:28:07,49.818911215058165,OUT
2,59.123874466912206,14.608569170792883,1610724491,5.381034804410875,2021-01-15 16:28:11,49.818911178405905,OUT
2,59.12387375380003,14.60856760555993,1610724493,2.403619955923605,2021-01-15 16:28:13,99.64215663740113,IN
2,59.12387370708949,14.608567643180415,1610724494,4.588970706472656,2021-01-15 16:28:14,62.37974912824765,IN
2,59.12388538864078,14.608567833535654,1610724516,2.6969059476747566,2021-01-15 16:28:36,99.19453303835499,IN
2,59.12387294536645,14.60856690610255,1610724526,2.6969059476747566,2021-01-15 16:28:46,96.5394442121368,IN
2,59.12387294536584,14.608566906103045,1610724527,2.6969059476747566,2021-01-15 16:28:47,96.53944346636982,IN
2,59.123875310961395,14.608564701433183,1610724528,3.4856069124261833,2021-01-15 16:28:48,86.95514845092312,IN
2,59.12391368238516,14.608595356007475,1610724547,3.809480905407003,2021-01-15 16:29:07,45.20112475260527,OUT
2,59.12387295965944,14.608562099470955,1610724558,3.3389639165506075,2021-01-15 16:29:18,87.1771106468738,IN
2,59.12387295965959,14.608562099470753,1610724559,3.3389639165506075,2021-01-15 16:29:19,87.17711085590595,IN
2,59.12387277825957,14.608562276224452,1610724560,4.27430787717761,2021-01-15 16:29:20,68.5614143270061,IN
3,59.12386927240897,14.608555723790099,1610724579,2,2021-01-15 16:29:39,100.0,IN
3,59.12386927240897,14.608555723790099,1610724580,2,2021-01-15 16:29:40,100.0,IN
2,59.123869320340724,14.608555909824563,1610724580,2.142228540633905,2021-01-15 16:29:40,99.97775882139294,IN
2,59.123869320340766,14.608555909824545,1610724581,2.142228540633905,2021-01-15 16:29:41,99.97775881872364,IN
2,59.123869320340724,14.608555909824563,1610724583,2.142228540633905,2021-01-15 16:29:43,99.97775882139294,IN
3,59.123871725483156,14.608550991859909,1610724583,2,2021-01-15 16:29:43,99.71584493141833,IN
2,59.12386140825609,14.608551915676205,1610724584,6.954700117158994,2021-01-15 16:29:44,32.149380463035016,OUT
3,59.12387172548318,14.608550991859717,1610724585,2,2021-01-15 16:29:45,99.715844917683,IN
2,59.12386140825619,14.608551915676458,1610724585,6.954700117158994,2021-01-15 16:29:45,32.14938047979144,OUT
2,59.12387070458832,14.60854353437461,1610724586,4.388119117578729,2021-01-15 16:29:46,64.40954443051626,IN
2,59.12387070458832,14.608543534374586,1610724587,4.388119117578729,2021-01-15 16:29:47,64.4095444188776,IN
4,59.12390682025744,14.608663053753897,1610724600,24.838347371946657,2021-01-15 16:30:00,2.767066012803359,OUT
4,59.12390682024976,14.608663053759063,1610724601,24.838347371946657,2021-01-15 16:30:01,2.767066012803359,OUT
2,59.12386328657807,14.608554757215513,1610724610,6.0376203537901585,2021-01-15 16:30:10,40.16406978479968,OUT
2,59.12386414983297,14.60855538684941,1610724611,5.416736335675843,2021-01-15 16:30:11,47.47190059234438,OUT
2,59.123865920743214,14.608539699785515,1610724646,4.5317992982989805,2021-01-15 16:30:46,57.40044634235575,IN
2,59.123865920743214,14.608539699785515,1610724648,4.5317992982989805,2021-01-15 16:30:48,57.40044634235575,IN
2,59.12387548186024,14.608536275153735,1610724286,3.2531934265408795,2021-01-15 16:24:46,79.5377229310789,IN
2,59.12387724381598,14.60853960058405,1610724288,3.025978242807802,2021-01-15 16:24:48,85.85930168720343,IN
2,59.12387959660871,14.608543421489111,1610724289,2.6969059476747566,2021-01-15 16:24:49,94.18642046597977,IN
2,59.12387013031549,14.608566245696842,1610724313,4.795852317561527,2021-01-15 16:25:13,57.66908980973996,IN
2,59.123870130315474,14.608566245696872,1610724314,4.795852317561527,2021-01-15 16:25:14,57.669089796291104,IN
2,59.12388875919791,14.608560521852883,1610724317,4.302666611484265,2021-01-15 16:25:17,74.32351659339436,IN
2,59.12387333501295,14.608551825108037,1610724318,3.809480905407003,2021-01-15 16:25:18,78.12981692113551,IN
2,59.1238738012062,14.608548169600091,1610724319,3.809480905407003,2021-01-15 16:25:19,77.6859220278997,IN
2,59.12387291161372,14.608549014555166,1610724320,3.809480905407003,2021-01-15 16:25:20,76.79363738691282,IN
2,59.123878131299634,14.608551421532495,1610724330,4.27430787717761,2021-01-15 16:25:30,72.53203436890922,IN
2,59.12387559404374,14.60856005112447,1610724331,3.650143059992706,2021-01-15 16:25:31,84.49053456269986,IN
2,59.123847101620214,14.608464685056424,1610724343,10.736575960776955,2021-01-15 16:25:43,14.668029706583177,OUT
2,59.12384755177504,14.608463961015403,1610724344,10.736575960776955,2021-01-15 16:25:44,14.677290271537997,OUT
2,59.12385847035806,14.60854913629576,1610724345,7.505441918977283,2021-01-15 16:25:45,28.06120471018455,OUT
2,59.123858465332965,14.608549083518382,1610724347,5.937610783664866,2021-01-15 16:25:47,40.135109322040734,OUT
2,59.1238765263732,14.608568881628724,1610724223,4.27430787717761,2021-01-15 16:23:43,68.99570674825017,IN
2,59.12388132563334,14.608563601858197,1610724224,3.025978242807802,2021-01-15 16:23:44,99.36289158627399,IN
2,59.123881318493176,14.608563629288103,1610724225,3.025978242807802,2021-01-15 16:23:45,99.35902028588232,IN
2,59.12385343100399,14.608527516325687,1610724237,6.774321457021706,2021-01-15 16:23:57,31.567645156323636,OUT
2,59.12388055803594,14.608560937441194,1610724239,5.084762443884144,2021-01-15 16:23:59,55.8353193729957,IN
2,59.12387411533644,14.608558964229633,1610724241,3.395203430746582,2021-01-15 16:24:01,87.47929387538106,IN
2,59.12390026237627,14.608579191050007,1610724266,2.6969059476747566,2021-01-15 16:24:26,77.34365523994711,IN
2,59.12387504018932,14.608559607987205,1610724267,2.550262951799181,2021-01-15 16:24:27,99.68383322537206,IN
2,59.12387568040651,14.608560413630215,1610724268,2.6969059476747566,2021-01-15 16:24:28,99.62567893513719,IN
2,59.12387619498946,14.608547034735526,1610724198,3.599736136742566,2021-01-15 16:23:18,83.50250492739777,IN
2,59.123875016727794,14.60854764946878,1610724199,4.27430787717761,2021-01-15 16:23:19,70.57749895603722,IN
2,59.1239257978064,14.608499498329461,1610724208,4.795852317561527,2021-01-15 16:23:28,32.47824116339447,OUT
2,59.12392663125141,14.608504315591814,1610724210,4.795852317561527,2021-01-15 16:23:30,33.46569805739957,OUT
2,59.123874344834256,14.608558705258831,1610724269,2.6969059476747566,2021-01-15 16:24:29,99.33636079929086,IN
2,59.123874344834256,14.608558705258831,1610724270,2.6969059476747566,2021-01-15 16:24:30,99.33636079929086,IN
2,59.12386055559161,14.60855380825241,1610724667,4.795852317561527,2021-01-15 16:31:07,53.124385028137496,IN
2,59.12391108223594,14.60859812767924,1610724222,4.27430787717761,2021-01-15 16:23:42,45.38402716441039,OUT
5,59.12388518295851,14.608546344086145,1610724860,2,2021-01-15 16:34:20,98.97665082826947,IN
2,59.12385527010607,14.608547013518303,1610724860,6.0376203537901585,2021-01-15 16:34:20,38.428945700437,OUT
5,59.12388504874764,14.608544433899873,1610724861,2.483834737194666,2021-01-15 16:34:21,98.73435941268441,IN
6,59.123885369509765,14.608536400661738,1610724861,3.4796569441088394,2021-01-15 16:34:21,79.83148555940491,IN
5,59.123885048747475,14.608544433899647,1610724862,2.483834737194666,2021-01-15 16:34:22,98.73435940741537,IN
5,59.12388504874738,14.608544433899736,1610724864,2.483834737194666,2021-01-15 16:34:24,98.73435941422895,IN
7,59.12388136374728,14.608534064275513,1610724864,2.2137200396939316,2021-01-15 16:34:24,94.37764027652543,IN
5,59.12388504874764,14.608544433899873,1610724865,2.483834737194666,2021-01-15 16:34:25,98.73435941268441,IN
7,59.123880546941805,14.60853218573023,1610724865,2.2137200396939316,2021-01-15 16:34:25,92.07869349184064,IN
7,59.12388054694172,14.60853218573018,1610724866,2.2137200396939316,2021-01-15 16:34:26,92.07869336494758,IN
5,59.12388504874751,14.608544433899883,1610724866,2.483834737194666,2021-01-15 16:34:26,98.73435941777576,IN
5,59.12387265469584,14.608547315776713,1610724867,3.936612766178265,2021-01-15 16:34:27,74.2570645049369,IN
6,59.12386899179192,14.608577304050318,1610724868,6.3848605884709535,2021-01-15 16:34:28,37.38133495631349,OUT
5,59.123872650808046,14.608547186101049,1610724868,3.126962669351452,2021-01-15 16:34:28,86.37110129880578,IN
5,59.12388767827767,14.608545317307371,1610724869,3.126962669351452,2021-01-15 16:34:29,94.40978133620918,IN
5,59.12388767842733,14.608545318758871,1610724870,3.126962669351452,2021-01-15 16:34:30,94.4109560935495,IN
6,59.12386899179203,14.608577304050291,1610724870,6.3848605884709535,2021-01-15 16:34:30,37.38133496991661,OUT
6,59.12388063155339,14.608503567133097,1610724876,10.98241593215156,2021-01-15 16:34:36,14.153672362011221,OUT
7,59.123879718557994,14.608530041933008,1610724876,2,2021-01-15 16:34:36,92.269136727381,IN
6,59.12387417200623,14.60851668246922,1610724878,10.98241593215156,2021-01-15 16:34:38,14.153672362011221,OUT
6,59.12388546218854,14.60853657566845,1610724880,3.904239305930094,2021-01-15 16:34:40,74.50152525554401,IN
5,59.12388280453152,14.608544256849198,1610724880,2.483834737194666,2021-01-15 16:34:40,98.46222861898877,IN
5,59.1238828045316,14.608544256849147,1610724881,2.483834737194666,2021-01-15 16:34:41,98.46222862368498,IN
6,59.123885462188575,14.608536575668484,1610724881,3.904239305930094,2021-01-15 16:34:41,74.50152528990472,IN
7,59.123886347271096,14.60854026507531,1610724845,2.7869084125686827,2021-01-15 16:34:05,95.58907248254633,IN
6,59.1239359952653,14.608509501163985,1610724846,13.967629176678708,2021-01-15 16:34:06,8.711436872335959,OUT
5,59.123887743190366,14.60854554091933,1610724847,2.7869084125686827,2021-01-15 16:34:07,98.6157752990569,IN
6,59.123881162385544,14.608512160726395,1610724848,3.904239305930094,2021-01-15 16:34:08,51.534159563838855,IN
6,59.12388738225006,14.608527610048307,1610724849,3.904239305930094,2021-01-15 16:34:09,66.51461344827129,IN
5,59.1238849678478,14.608545824408923,1610724849,2.7869084125686827,2021-01-15 16:34:09,97.78899273837501,IN
5,59.123882804531576,14.608544256848873,1610724882,2.483834737194666,2021-01-15 16:34:42,98.4622285255352,IN
6,59.1238854226242,14.608536317066687,1610724883,3.904239305930094,2021-01-15 16:34:43,74.2568132905937,IN
6,59.12388405290931,14.608530556549983,1610724884,3.4796569441088394,2021-01-15 16:34:44,73.65893689684616,IN
2,59.12387004654603,14.60855633126038,1610724885,3.2531934265408795,2021-01-15 16:34:45,83.57284354495343,IN
6,59.123882402973216,14.60853178012305,1610724886,3.4796569441088394,2021-01-15 16:34:46,74.82892928692621,IN
2,59.123869927320435,14.60855645688432,1610724886,3.809480905407003,2021-01-15 16:34:46,74.64379045147453,IN
7,59.12388136374729,14.608534064275565,1610724855,2.2137200396939316,2021-01-15 16:34:15,94.37764032578818,IN
6,59.123890328097254,14.608532927741868,1610724855,3.126962669351452,2021-01-15 16:34:15,81.65263809673942,IN
6,59.12389190268576,14.608558682646727,1610724856,3.936612766178265,2021-01-15 16:34:16,82.3691953001178,IN
6,59.12388989697403,14.60854318151283,1610724857,3.126962669351452,2021-01-15 16:34:17,92.34228073627536,IN
6,59.123888755760866,14.608544372410408,1610724858,3.126962669351452,2021-01-15 16:34:18,93.5062274887118,IN
5,59.123887817664155,14.608546150943779,1610724858,2,2021-01-15 16:34:18,98.99182739552998,IN
5,59.123884967847886,14.608545824408912,1610724850,2.7869084125686827,2021-01-15 16:34:10,97.78899277223488,IN
6,59.12388738225009,14.608527610048329,1610724850,3.904239305930094,2021-01-15 16:34:10,66.5146134728793,IN
5,59.123884967847886,14.608545824408912,1610724851,2.7869084125686827,2021-01-15 16:34:11,97.78899277223488,IN
6,59.12388738225009,14.608527610048329,1610724851,3.904239305930094,2021-01-15 16:34:11,66.5146134728793,IN
6,59.12388621607592,14.608532645412735,1610724852,3.904239305930094,2021-01-15 16:34:12,70.98952846298347,IN
6,59.12389032809721,14.608532927741967,1610724853,3.126962669351452,2021-01-15 16:34:13,81.65263821257948,IN
5,59.1238849678478,14.608545824408923,1610724853,2.7869084125686827,2021-01-15 16:34:13,97.78899273837501,IN
5,59.12388788463825,14.608547056458871,1610724839,3.126962669351452,2021-01-15 16:33:59,95.74652175275202,IN
6,59.12387044701689,14.608587614872256,1610724839,4.915146075961017,2021-01-15 16:33:59,50.42139455082282,IN
6,59.12387071991993,14.608587325995398,1610724841,4.915146075961017,2021-01-15 16:34:01,50.627925479662686,IN
5,59.123887798574444,14.608546046087046,1610724841,3.1979088247855163,2021-01-15 16:34:01,93.85146880861359,IN
5,59.12388774319027,14.608545540919328,1610724842,2.7869084125686827,2021-01-15 16:34:02,98.61577527608073,IN
5,59.12389004257903,14.608545239043767,1610724871,3.126962669351452,2021-01-15 16:34:31,94.0185892055227,IN
6,59.12386118758474,14.608519416668694,1610724873,6.886198448151517,2021-01-15 16:34:33,31.886803352749503,OUT
5,59.1238900513098,14.608545237454612,1610724873,3.126962669351452,2021-01-15 16:34:33,94.01583386177317,IN
6,59.12387384034486,14.608575290227805,1610724875,6.886198448151517,2021-01-15 16:34:35,33.83036440700178,OUT
2,59.12386899018662,14.60850736142358,1610724990,5.381034804410875,2021-01-15 16:36:30,38.63113111228776,OUT
2,59.12384795477181,14.608520579669968,1610724991,4.827671340794243,2021-01-15 16:36:31,34.706013110842136,OUT
2,59.12387227616983,14.6085475298837,1610724992,4.27430787717761,2021-01-15 16:36:32,68.98450384727923,IN
2,59.12387227616983,14.608547529883687,1610724993,4.27430787717761,2021-01-15 16:36:33,68.98450384029685,IN
2,59.1238722757278,14.608547513046888,1610724994,4.27430787717761,2021-01-15 16:36:34,68.97901337861208,IN
8,59.1238276267169,14.608563879921848,1610724994,7.854575100980889,2021-01-15 16:36:34,20.80324529203602,OUT
2,59.123872397312546,14.608547328887342,1610724997,2.6969059476747566,2021-01-15 16:36:37,91.46905088360087,IN
2,59.123876014887195,14.608547026949237,1610724998,2.6969059476747566,2021-01-15 16:36:38,94.07535457973361,IN
2,59.123907392985046,14.608558537895247,1610725006,4.795852317561527,2021-01-15 16:36:46,59.32431409209145,IN
9,59.12388880343857,14.608590832287204,1610725030,3.126962669351452,2021-01-15 16:37:10,71.3928958848923,IN
9,59.12386995101353,14.608557278047606,1610725031,2.1859144650366846,2021-01-15 16:37:11,99.98855290438586,IN
2,59.123971742360695,14.608551126272125,1610725037,29.0,2021-01-15 16:37:17,2.0298732355945326,OUT
2,59.123972263003374,14.608535659287504,1610725039,19.092631965368525,2021-01-15 16:37:19,4.6830987001961,OUT
2,59.123952777394436,14.608539966598782,1610725041,19.092631965368525,2021-01-15 16:37:21,4.6830987001961,OUT
2,59.123952730841594,14.608540805259892,1610725042,15.165816645291567,2021-01-15 16:37:22,7.41118911890741,OUT
