,hash_id,latitude,longitude,timestamp,uncertainty,convert_time,percentage_of_intersect,IN_OUT
104,2,59.12386650813193,14.6085659602327,1610724074,4.535080097369568,2021-01-15 16:21:14,59.05513020719752,IN
105,2,59.1238750639309,14.60855327285259,1610724158,4.27430787717761,2021-01-15 16:22:38,71.49479025320889,IN
106,2,59.123876189044,14.60854703739055,1610724197,2.403619955923605,2021-01-15 16:23:17,97.43687620255336,IN
107,2,59.12387589721187,14.608554557824931,1610724396,3.8094809054070033,2021-01-15 16:26:36,81.80306256548431,IN
108,2,59.12386938588347,14.608556127475708,1610724407,5.3810348044108745,2021-01-15 16:26:47,49.089417577965975,OUT
109,2,59.12386938588366,14.608556127475527,1610724408,5.3810348044108745,2021-01-15 16:26:48,49.08941761605675,OUT
110,2,59.1239139573126,14.608617669553324,1610724437,5.3810348044108745,2021-01-15 16:27:17,31.41443038609575,OUT
111,2,59.1239116804758,14.608614360668154,1610724438,5.709327579100517,2021-01-15 16:27:18,33.34565311161295,OUT
112,2,59.123884331859905,14.608571303919476,1610724464,3.834755653962096,2021-01-15 16:27:44,80.68392256242687,IN
113,2,59.12388602115297,14.608575154048395,1610724466,3.834755653962096,2021-01-15 16:27:46,77.31945749199505,IN
114,2,59.12388602115325,14.608575154048257,1610724467,3.834755653962096,2021-01-15 16:27:47,77.31945761780898,IN
115,2,59.12387877389275,14.608573346518206,1610724468,3.395203430746582,2021-01-15 16:27:48,85.68084114864874,IN
116,2,59.12387904848959,14.608585221779133,1610724485,5.709327579100517,2021-01-15 16:28:05,44.97354496951853,OUT
117,2,59.12387446691239,14.608569170792642,1610724487,5.3810348044108745,2021-01-15 16:28:07,49.81891121505817,OUT
118,2,59.12387446691221,14.608569170792885,1610724491,5.3810348044108745,2021-01-15 16:28:11,49.818911178405905,OUT
119,2,59.12387375380003,14.60856760555993,1610724493,2.403619955923605,2021-01-15 16:28:13,99.64215663740113,IN
120,2,59.123873707089494,14.608567643180413,1610724494,4.588970706472656,2021-01-15 16:28:14,62.37974912824765,IN
121,2,59.12388538864079,14.608567833535654,1610724516,2.696905947674757,2021-01-15 16:28:36,99.194533038355,IN
122,2,59.12387294536645,14.60856690610255,1610724526,2.696905947674757,2021-01-15 16:28:46,96.5394442121368,IN
123,2,59.12387294536584,14.608566906103047,1610724527,2.696905947674757,2021-01-15 16:28:47,96.53944346636982,IN
124,2,59.1238753109614,14.608564701433187,1610724528,3.4856069124261837,2021-01-15 16:28:48,86.95514845092312,IN
125,2,59.12391368238516,14.608595356007473,1610724547,3.8094809054070033,2021-01-15 16:29:07,45.201124752605274,OUT
126,2,59.12387295965944,14.608562099470953,1610724558,3.3389639165506075,2021-01-15 16:29:18,87.1771106468738,IN
127,2,59.12387295965959,14.60856209947075,1610724559,3.3389639165506075,2021-01-15 16:29:19,87.17711085590595,IN
128,2,59.123872778259575,14.608562276224454,1610724560,4.27430787717761,2021-01-15 16:29:20,68.5614143270061,IN
129,3,59.123869272408974,14.608555723790099,1610724579,2.0,2021-01-15 16:29:39,100.0,IN
130,3,59.123869272408974,14.608555723790099,1610724580,2.0,2021-01-15 16:29:40,100.0,IN
131,2,59.12386932034072,14.608555909824565,1610724580,2.142228540633905,2021-01-15 16:29:40,99.97775882139294,IN
132,2,59.12386932034077,14.608555909824545,1610724581,2.142228540633905,2021-01-15 16:29:41,99.97775881872364,IN
133,2,59.12386932034072,14.608555909824565,1610724583,2.142228540633905,2021-01-15 16:29:43,99.97775882139294,IN
134,3,59.12387172548316,14.608550991859907,1610724583,2.0,2021-01-15 16:29:43,99.7158449314183,IN
135,2,59.12386140825609,14.608551915676205,1610724584,6.954700117158994,2021-01-15 16:29:44,32.149380463035016,OUT
136,3,59.12387172548318,14.608550991859715,1610724585,2.0,2021-01-15 16:29:45,99.71584491768299,IN
137,2,59.12386140825619,14.608551915676458,1610724585,6.954700117158994,2021-01-15 16:29:45,32.14938047979144,OUT
138,2,59.12387070458832,14.60854353437461,1610724586,4.388119117578729,2021-01-15 16:29:46,64.40954443051626,IN
139,2,59.12387070458832,14.608543534374585,1610724587,4.388119117578729,2021-01-15 16:29:47,64.4095444188776,IN
140,4,59.12390682025743,14.608663053753894,1610724600,24.838347371946654,2021-01-15 16:30:00,2.767066012803359,OUT
141,4,59.12390682024976,14.608663053759065,1610724601,24.838347371946654,2021-01-15 16:30:01,2.767066012803359,OUT
142,2,59.12386328657807,14.608554757215511,1610724610,6.037620353790159,2021-01-15 16:30:10,40.16406978479968,OUT
143,2,59.123864149832976,14.60855538684941,1610724611,5.416736335675843,2021-01-15 16:30:11,47.471900592344376,OUT
144,2,59.12386592074322,14.608539699785517,1610724646,4.5317992982989805,2021-01-15 16:30:46,57.40044634235575,IN
145,2,59.12386592074322,14.608539699785517,1610724648,4.5317992982989805,2021-01-15 16:30:48,57.40044634235575,IN
146,2,59.123875481860246,14.608536275153735,1610724286,3.2531934265408795,2021-01-15 16:24:46,79.53772293107892,IN
147,2,59.123877243815976,14.608539600584052,1610724288,3.025978242807802,2021-01-15 16:24:48,85.85930168720344,IN
148,2,59.12387959660872,14.608543421489113,1610724289,2.696905947674757,2021-01-15 16:24:49,94.18642046597977,IN
149,2,59.123870130315495,14.608566245696842,1610724313,4.795852317561527,2021-01-15 16:25:13,57.66908980973996,IN
150,2,59.12387013031547,14.608566245696874,1610724314,4.795852317561527,2021-01-15 16:25:14,57.669089796291104,IN
151,2,59.123888759197904,14.608560521852885,1610724317,4.302666611484265,2021-01-15 16:25:17,74.32351659339436,IN
152,2,59.12387333501295,14.608551825108034,1610724318,3.8094809054070033,2021-01-15 16:25:18,78.12981692113551,IN
153,2,59.12387380120621,14.608548169600091,1610724319,3.8094809054070033,2021-01-15 16:25:19,77.68592202789971,IN
154,2,59.123872911613724,14.608549014555164,1610724320,3.8094809054070033,2021-01-15 16:25:20,76.7936373869128,IN
155,2,59.12387813129963,14.608551421532495,1610724330,4.27430787717761,2021-01-15 16:25:30,72.53203436890922,IN
156,2,59.12387559404374,14.60856005112447,1610724331,3.6501430599927063,2021-01-15 16:25:31,84.49053456269986,IN
157,2,59.12384710162021,14.608464685056427,1610724343,10.736575960776957,2021-01-15 16:25:43,14.668029706583175,OUT
158,2,59.123847551775036,14.608463961015403,1610724344,10.736575960776957,2021-01-15 16:25:44,14.677290271537993,OUT
159,2,59.123858470358066,14.60854913629576,1610724345,7.505441918977282,2021-01-15 16:25:45,28.06120471018455,OUT
160,2,59.123858465332965,14.608549083518383,1610724347,5.937610783664867,2021-01-15 16:25:47,40.135109322040734,OUT
161,2,59.1238765263732,14.608568881628726,1610724223,4.27430787717761,2021-01-15 16:23:43,68.99570674825017,IN
162,2,59.12388132563334,14.608563601858195,1610724224,3.025978242807802,2021-01-15 16:23:44,99.36289158627399,IN
163,2,59.123881318493176,14.608563629288106,1610724225,3.025978242807802,2021-01-15 16:23:45,99.35902028588232,IN
164,2,59.12385343100399,14.608527516325688,1610724237,6.774321457021706,2021-01-15 16:23:57,31.567645156323643,OUT
165,2,59.123880558035935,14.608560937441197,1610724239,5.084762443884144,2021-01-15 16:23:59,55.8353193729957,IN
166,2,59.123874115336434,14.608558964229633,1610724241,3.395203430746582,2021-01-15 16:24:01,87.47929387538107,IN
167,2,59.12390026237627,14.608579191050007,1610724266,2.696905947674757,2021-01-15 16:24:26,77.34365523994711,IN
168,2,59.123875040189326,14.608559607987205,1610724267,2.5502629517991813,2021-01-15 16:24:27,99.68383322537207,IN
169,2,59.123875680406506,14.608560413630213,1610724268,2.696905947674757,2021-01-15 16:24:28,99.6256789351372,IN
170,2,59.123876194989464,14.608547034735524,1610724198,3.599736136742566,2021-01-15 16:23:18,83.50250492739777,IN
171,2,59.123875016727794,14.608547649468779,1610724199,4.27430787717761,2021-01-15 16:23:19,70.57749895603722,IN
172,2,59.12392579780639,14.608499498329461,1610724208,4.795852317561527,2021-01-15 16:23:28,32.47824116339447,OUT
173,2,59.1239266312514,14.608504315591814,1610724210,4.795852317561527,2021-01-15 16:23:30,33.46569805739957,OUT
174,2,59.12387434483426,14.608558705258831,1610724269,2.696905947674757,2021-01-15 16:24:29,99.33636079929087,IN
175,2,59.12387434483426,14.608558705258831,1610724270,2.696905947674757,2021-01-15 16:24:30,99.33636079929087,IN
176,2,59.12386055559161,14.608553808252411,1610724667,4.795852317561527,2021-01-15 16:31:07,53.1243850281375,IN
177,2,59.123911082235935,14.60859812767924,1610724222,4.27430787717761,2021-01-15 16:23:42,45.38402716441039,OUT
178,5,59.12388518295851,14.608546344086143,1610724860,2.0,2021-01-15 16:34:20,98.97665082826948,IN
179,2,59.12385527010607,14.608547013518304,1610724860,6.037620353790159,2021-01-15 16:34:20,38.428945700437005,OUT
180,5,59.123885048747645,14.608544433899873,1610724861,2.483834737194666,2021-01-15 16:34:21,98.7343594126844,IN
181,6,59.12388536950977,14.608536400661738,1610724861,3.4796569441088394,2021-01-15 16:34:21,79.83148555940491,IN
182,5,59.123885048747475,14.608544433899649,1610724862,2.483834737194666,2021-01-15 16:34:22,98.73435940741535,IN
183,5,59.12388504874739,14.608544433899734,1610724864,2.483834737194666,2021-01-15 16:34:24,98.73435941422895,IN
184,7,59.12388136374728,14.608534064275513,1610724864,2.213720039693932,2021-01-15 16:34:24,94.37764027652544,IN
185,5,59.123885048747645,14.608544433899873,1610724865,2.483834737194666,2021-01-15 16:34:25,98.7343594126844,IN
